timestamp,open,high,low,close,volume
2020-04-02 00:00:00.000000,60.084999084472656,61.287498474121094,59.224998474121094,61.23249816894531,165934000.0
2020-04-03 00:00:00.000000,60.70000076293945,61.42499923706055,59.74250030517578,60.352500915527344,129880000.0
2020-04-06 00:00:00.000000,62.724998474121094,65.77749633789062,62.345001220703125,65.61750030517578,201820400.0
2020-04-07 00:00:00.000000,67.69999694824219,67.92500305175781,64.75,64.85749816894531,202887200.0
2020-04-08 00:00:00.000000,65.68499755859375,66.84249877929688,65.30750274658203,66.51750183105469,168895200.0
2020-04-09 00:00:00.000000,67.17500305175781,67.51750183105469,66.17500305175781,66.99749755859375,161834800.0
2020-04-13 00:00:00.000000,67.07749938964844,68.42500305175781,66.4574966430664,68.3125,131022800.0
2020-04-14 00:00:00.000000,70.0,72.0625,69.51249694824219,71.76249694824219,194994800.0
2020-04-15 00:00:00.000000,70.5999984741211,71.5824966430664,70.15750122070312,71.10749816894531,131154400.0
2020-04-16 00:00:00.000000,71.84500122070312,72.05000305175781,70.5875015258789,71.67250061035156,157125200.0
2020-04-17 00:00:00.000000,71.17250061035156,71.73750305175781,69.21499633789062,70.69999694824219,215250000.0
2020-04-20 00:00:00.000000,69.48750305175781,70.41999816894531,69.2125015258789,69.23249816894531,130015200.0
2020-04-21 00:00:00.000000,69.06999969482422,69.3125,66.35749816894531,67.09249877929688,180991600.0
2020-04-22 00:00:00.000000,68.40249633789062,69.4749984741211,68.05000305175781,69.0250015258789,116862400.0
2020-04-23 00:00:00.000000,68.96749877929688,70.4375,68.71749877929688,68.75749969482422,124814400.0
2020-04-24 00:00:00.000000,69.30000305175781,70.75250244140625,69.25,70.74250030517578,126161200.0
2020-04-27 00:00:00.000000,70.44999694824219,71.13500213623047,69.98750305175781,70.7925033569336,117087600.0
2020-04-28 00:00:00.000000,71.2699966430664,71.4574966430664,69.55000305175781,69.6449966430664,112004800.0
2020-04-29 00:00:00.000000,71.18250274658203,72.4175033569336,70.97250366210938,71.93250274658203,137280800.0
2020-04-30 00:00:00.000000,72.48999786376953,73.63249969482422,72.0875015258789,73.44999694824219,183064000.0
2020-05-01 00:00:00.000000,71.5625,74.75,71.4625015258789,72.26750183105469,240616800.0
2020-05-04 00:00:00.000000,72.2925033569336,73.42250061035156,71.58000183105469,73.29000091552734,133568000.0
2020-05-05 00:00:00.000000,73.76499938964844,75.25,73.61499786376953,74.38999938964844,147751200.0
2020-05-06 00:00:00.000000,75.11499786376953,75.80999755859375,74.71749877929688,75.15750122070312,142333600.0
2020-05-07 00:00:00.000000,75.80500030517578,76.2925033569336,75.49250030517578,75.93499755859375,115215200.0
2020-05-08 00:00:00.000000,76.41000366210938,77.5875015258789,76.07250213623047,77.53250122070312,133838400.0
2020-05-11 00:00:00.000000,77.0250015258789,79.26249694824219,76.80999755859375,78.75250244140625,145946400.0
2020-05-12 00:00:00.000000,79.4574966430664,79.92250061035156,77.72750091552734,77.85250091552734,162301200.0
2020-05-13 00:00:00.000000,78.0374984741211,78.98750305175781,75.80249786376953,76.9124984741211,200622400.0
2020-05-14 00:00:00.000000,76.12750244140625,77.44750213623047,75.38249969482422,77.38500213623047,158929200.0
2020-05-15 00:00:00.000000,75.0875015258789,76.9749984741211,75.05249786376953,76.92749786376953,166348400.0
2020-05-18 00:00:00.000000,78.2925033569336,79.125,77.58000183105469,78.73999786376953,135178400.0
2020-05-19 00:00:00.000000,78.75749969482422,79.62999725341797,78.25250244140625,78.28500366210938,101729600.0
2020-05-20 00:00:00.000000,79.16999816894531,79.87999725341797,79.12999725341797,79.80750274658203,111504800.0
2020-05-21 00:00:00.000000,79.66500091552734,80.22250366210938,78.96749877929688,79.2125015258789,102688800.0
2020-05-22 00:00:00.000000,78.94249725341797,79.80750274658203,78.8375015258789,79.72250366210938,81803200.0
2020-05-26 00:00:00.000000,80.875,81.05999755859375,79.125,79.18250274658203,125522000.0
2020-05-27 00:00:00.000000,79.03500366210938,79.67749786376953,78.27249908447266,79.52749633789062,112945200.0
2020-05-28 00:00:00.000000,79.19249725341797,80.86000061035156,78.90750122070312,79.5625,133560800.0
2020-05-29 00:00:00.000000,79.8125,80.2874984741211,79.11750030517578,79.48500061035156,153532400.0
2020-06-01 00:00:00.000000,79.4375,80.5875015258789,79.30249786376953,80.4625015258789,80791200.0
2020-06-02 00:00:00.000000,80.1875,80.86000061035156,79.73249816894531,80.83499908447266,87642800.0
2020-06-03 00:00:00.000000,81.16500091552734,81.55000305175781,80.57499694824219,81.27999877929688,104491200.0
2020-06-04 00:00:00.000000,81.09750366210938,81.40499877929688,80.19499969482422,80.58000183105469,87560400.0
2020-06-05 00:00:00.000000,80.8375015258789,82.9375,80.80750274658203,82.875,137250400.0
2020-06-08 00:00:00.000000,82.5625,83.4000015258789,81.83000183105469,83.36499786376953,95654400.0
2020-06-09 00:00:00.000000,83.03500366210938,86.40249633789062,83.00250244140625,85.99749755859375,147712400.0
2020-06-10 00:00:00.000000,86.9749984741211,88.69249725341797,86.52249908447266,88.20999908447266,166651600.0
2020-06-11 00:00:00.000000,87.32749938964844,87.76499938964844,83.87000274658203,83.9749984741211,201662400.0
2020-06-12 00:00:00.000000,86.18000030517578,86.94999694824219,83.55500030517578,84.69999694824219,200146000.0
2020-06-15 00:00:00.000000,83.3125,86.41999816894531,83.1449966430664,85.74749755859375,138808800.0
2020-06-16 00:00:00.000000,87.86499786376953,88.30000305175781,86.18000030517578,88.0199966430664,165428800.0
2020-06-17 00:00:00.000000,88.7874984741211,88.8499984741211,87.77249908447266,87.89749908447266,114406400.0
2020-06-18 00:00:00.000000,87.85250091552734,88.36250305175781,87.30500030517578,87.93250274658203,96820400.0
2020-06-19 00:00:00.000000,88.66000366210938,89.13999938964844,86.2874984741211,87.43000030517578,264476000.0
2020-06-22 00:00:00.000000,87.83499908447266,89.86499786376953,87.7874984741211,89.71749877929688,135445200.0
2020-06-23 00:00:00.000000,91.0,93.09500122070312,90.56749725341797,91.63249969482422,212155600.0
2020-06-24 00:00:00.000000,91.25,92.19750213623047,89.62999725341797,90.01499938964844,192623200.0
2020-06-25 00:00:00.000000,90.17500305175781,91.25,89.39250183105469,91.20999908447266,137522400.0
2020-06-26 00:00:00.000000,91.10250091552734,91.33000183105469,88.25499725341797,88.40750122070312,205256800.0
2020-06-29 00:00:00.000000,88.3125,90.5425033569336,87.81999969482422,90.44499969482422,130646000.0
2020-06-30 00:00:00.000000,90.0199966430664,91.49500274658203,90.0,91.19999694824219,140223200.0
2020-07-01 00:00:00.000000,91.27999877929688,91.83999633789062,90.97750091552734,91.02749633789062,110737200.0
2020-07-02 00:00:00.000000,91.9625015258789,92.61750030517578,90.91000366210938,91.02749633789062,114041600.0
2020-07-06 00:00:00.000000,92.5,93.94499969482422,92.46749877929688,93.4625015258789,118655600.0
2020-07-07 00:00:00.000000,93.85250091552734,94.65499877929688,93.05750274658203,93.17250061035156,112424400.0
2020-07-08 00:00:00.000000,94.18000030517578,95.375,94.08999633789062,95.34249877929688,117092000.0
2020-07-09 00:00:00.000000,96.26249694824219,96.31749725341797,94.67250061035156,95.75250244140625,125642800.0
2020-07-10 00:00:00.000000,95.33499908447266,95.9800033569336,94.70500183105469,95.91999816894531,90257200.0
2020-07-13 00:00:00.000000,97.26499938964844,99.95500183105469,95.25749969482422,95.47750091552734,191649200.0
2020-07-14 00:00:00.000000,94.83999633789062,97.25499725341797,93.87750244140625,97.05750274658203,170989200.0
2020-07-15 00:00:00.000000,98.98999786376953,99.24749755859375,96.48999786376953,97.7249984741211,153198000.0
2020-07-16 00:00:00.000000,96.5625,97.40499877929688,95.90499877929688,96.52249908447266,110577600.0
2020-07-17 00:00:00.000000,96.98750305175781,97.14749908447266,95.83999633789062,96.32749938964844,92186800.0
2020-07-20 00:00:00.000000,96.4175033569336,98.5,96.0625,98.35749816894531,90318000.0
2020-07-21 00:00:00.000000,99.17250061035156,99.25,96.74250030517578,97.0,103433200.0
2020-07-22 00:00:00.000000,96.69249725341797,97.9749984741211,96.60250091552734,97.27249908447266,89001600.0
2020-07-23 00:00:00.000000,96.99749755859375,97.07749938964844,92.01000213623047,92.84500122070312,197004400.0
2020-07-24 00:00:00.000000,90.98750305175781,92.97000122070312,89.1449966430664,92.61499786376953,185438800.0
2020-07-27 00:00:00.000000,93.70999908447266,94.90499877929688,93.4800033569336,94.80999755859375,121214000.0
2020-07-28 00:00:00.000000,94.36750030517578,94.55000305175781,93.24749755859375,93.25250244140625,103625600.0
2020-07-29 00:00:00.000000,93.75,95.2300033569336,93.7125015258789,95.04000091552734,90329200.0
2020-07-30 00:00:00.000000,94.1875,96.29750061035156,93.76750183105469,96.19000244140625,158130000.0
2020-07-31 00:00:00.000000,102.88500213623047,106.41500091552734,100.82499694824219,106.26000213623047,374336800.0
2020-08-03 00:00:00.000000,108.19999694824219,111.63749694824219,107.89250183105469,108.9375,308151200.0
2020-08-04 00:00:00.000000,109.13249969482422,110.79000091552734,108.38749694824219,109.66500091552734,173071600.0
2020-08-05 00:00:00.000000,109.37750244140625,110.39250183105469,108.89749908447266,110.0625,121776800.0
2020-08-06 00:00:00.000000,110.40499877929688,114.4124984741211,109.79750061035156,113.90249633789062,202428800.0
2020-08-07 00:00:00.000000,113.20500183105469,113.67500305175781,110.2925033569336,111.11250305175781,198045600.0
2020-08-10 00:00:00.000000,112.5999984741211,113.7750015258789,110.0,112.72750091552734,212403600.0
2020-08-11 00:00:00.000000,111.97000122070312,112.48249816894531,109.10749816894531,109.375,187902400.0
2020-08-12 00:00:00.000000,110.49749755859375,113.2750015258789,110.29750061035156,113.01000213623047,165598000.0
2020-08-13 00:00:00.000000,114.43000030517578,116.0425033569336,113.92749786376953,115.01000213623047,210082000.0
2020-08-14 00:00:00.000000,114.83000183105469,115.0,113.04499816894531,114.90750122070312,165565200.0
2020-08-17 00:00:00.000000,116.0625,116.0875015258789,113.9625015258789,114.60749816894531,119561600.0
2020-08-18 00:00:00.000000,114.35250091552734,116.0,114.00749969482422,115.5625,105633600.0
2020-08-19 00:00:00.000000,115.98249816894531,117.1624984741211,115.61000061035156,115.7074966430664,145538000.0
2020-08-20 00:00:00.000000,115.75,118.39250183105469,115.73249816894531,118.2750015258789,126907200.0
2020-08-21 00:00:00.000000,119.26249694824219,124.86750030517578,119.25,124.37000274658203,338054800.0
2020-08-24 00:00:00.000000,128.69749450683594,128.78500366210938,123.9375,125.85749816894531,345937600.0
2020-08-25 00:00:00.000000,124.69750213623047,125.18000030517578,123.05249786376953,124.82499694824219,211495600.0
2020-08-26 00:00:00.000000,126.18000030517578,126.99250030517578,125.0824966430664,126.52249908447266,163022400.0
2020-08-27 00:00:00.000000,127.14250183105469,127.48500061035156,123.8324966430664,125.01000213623047,155552400.0
2020-08-28 00:00:00.000000,126.01249694824219,126.44249725341797,124.57749938964844,124.80750274658203,187630000.0
2020-08-31 00:00:00.000000,127.58000183105469,131.0,126.0,129.0399932861328,225702700.0
2020-09-01 00:00:00.000000,132.75999450683594,134.8000030517578,130.52999877929688,134.17999267578125,151948100.0
2020-09-02 00:00:00.000000,137.58999633789062,137.97999572753906,127.0,131.39999389648438,200119000.0
2020-09-03 00:00:00.000000,126.91000366210938,128.83999633789062,120.5,120.87999725341797,257599600.0
2020-09-04 00:00:00.000000,120.06999969482422,123.69999694824219,110.88999938964844,120.95999908447266,332607200.0
2020-09-08 00:00:00.000000,113.94999694824219,118.98999786376953,112.68000030517578,112.81999969482422,231366600.0
2020-09-09 00:00:00.000000,117.26000213623047,119.13999938964844,115.26000213623047,117.31999969482422,176940500.0
2020-09-10 00:00:00.000000,120.36000061035156,120.5,112.5,113.48999786376953,182274400.0
2020-09-11 00:00:00.000000,114.56999969482422,115.2300033569336,110.0,112.0,180860300.0
2020-09-14 00:00:00.000000,114.72000122070312,115.93000030517578,112.80000305175781,115.36000061035156,140150100.0
2020-09-15 00:00:00.000000,118.33000183105469,118.83000183105469,113.61000061035156,115.54000091552734,184642000.0
2020-09-16 00:00:00.000000,115.2300033569336,116.0,112.04000091552734,112.12999725341797,154679000.0
2020-09-17 00:00:00.000000,109.72000122070312,112.19999694824219,108.70999908447266,110.33999633789062,178011000.0
2020-09-18 00:00:00.000000,110.4000015258789,110.87999725341797,106.08999633789062,106.83999633789062,287104900.0
2020-09-21 00:00:00.000000,104.54000091552734,110.19000244140625,103.0999984741211,110.08000183105469,195713800.0
2020-09-22 00:00:00.000000,112.68000030517578,112.86000061035156,109.16000366210938,111.80999755859375,183055400.0
2020-09-23 00:00:00.000000,111.62000274658203,112.11000061035156,106.7699966430664,107.12000274658203,150718700.0
2020-09-24 00:00:00.000000,105.16999816894531,110.25,105.0,108.22000122070312,167743300.0
2020-09-25 00:00:00.000000,108.43000030517578,112.44000244140625,107.66999816894531,112.27999877929688,149981400.0
2020-09-28 00:00:00.000000,115.01000213623047,115.31999969482422,112.77999877929688,114.95999908447266,137672400.0
2020-09-29 00:00:00.000000,114.55000305175781,115.30999755859375,113.56999969482422,114.08999633789062,99382200.0
2020-09-30 00:00:00.000000,113.79000091552734,117.26000213623047,113.62000274658203,115.80999755859375,142675200.0
2020-10-01 00:00:00.000000,117.63999938964844,117.72000122070312,115.83000183105469,116.79000091552734,116120400.0
2020-10-02 00:00:00.000000,112.88999938964844,115.37000274658203,112.22000122070312,113.0199966430664,144712000.0
2020-10-05 00:00:00.000000,113.91000366210938,116.6500015258789,113.55000305175781,116.5,106243800.0
2020-10-06 00:00:00.000000,115.69999694824219,116.12000274658203,112.25,113.16000366210938,161498200.0
2020-10-07 00:00:00.000000,114.62000274658203,115.55000305175781,114.12999725341797,115.08000183105469,96849000.0
2020-10-08 00:00:00.000000,116.25,116.4000015258789,114.58999633789062,114.97000122070312,83477200.0
2020-10-09 00:00:00.000000,115.27999877929688,117.0,114.91999816894531,116.97000122070312,100506900.0
2020-10-12 00:00:00.000000,120.05999755859375,125.18000030517578,119.27999877929688,124.4000015258789,240226800.0
2020-10-13 00:00:00.000000,125.2699966430664,125.38999938964844,119.6500015258789,121.0999984741211,262330500.0
2020-10-14 00:00:00.000000,121.0,123.02999877929688,119.62000274658203,121.19000244140625,150712000.0
2020-10-15 00:00:00.000000,118.72000122070312,121.19999694824219,118.1500015258789,120.70999908447266,112559200.0
2020-10-16 00:00:00.000000,121.27999877929688,121.55000305175781,118.80999755859375,119.0199966430664,115393800.0
2020-10-19 00:00:00.000000,119.95999908447266,120.41999816894531,115.66000366210938,115.9800033569336,120639300.0
2020-10-20 00:00:00.000000,116.19999694824219,118.9800033569336,115.62999725341797,117.51000213623047,124423700.0
2020-10-21 00:00:00.000000,116.66999816894531,118.70999908447266,116.44999694824219,116.87000274658203,89946000.0
2020-10-22 00:00:00.000000,117.44999694824219,118.04000091552734,114.58999633789062,115.75,101988000.0
2020-10-23 00:00:00.000000,116.38999938964844,116.55000305175781,114.27999877929688,115.04000091552734,82572600.0
2020-10-26 00:00:00.000000,114.01000213623047,116.55000305175781,112.87999725341797,115.05000305175781,111850700.0
2020-10-27 00:00:00.000000,115.48999786376953,117.27999877929688,114.54000091552734,116.5999984741211,92276800.0
2020-10-28 00:00:00.000000,115.05000305175781,115.43000030517578,111.0999984741211,111.19999694824219,143937800.0
2020-10-29 00:00:00.000000,112.37000274658203,116.93000030517578,112.19999694824219,115.31999969482422,146129200.0
2020-10-30 00:00:00.000000,111.05999755859375,111.98999786376953,107.72000122070312,108.86000061035156,190272600.0
2020-11-02 00:00:00.000000,109.11000061035156,110.68000030517578,107.31999969482422,108.7699966430664,122866900.0
2020-11-03 00:00:00.000000,109.66000366210938,111.48999786376953,108.7300033569336,110.44000244140625,107624400.0
2020-11-04 00:00:00.000000,114.13999938964844,115.58999633789062,112.3499984741211,114.94999694824219,138235500.0
2020-11-05 00:00:00.000000,117.94999694824219,119.62000274658203,116.87000274658203,119.02999877929688,126387100.0
2020-11-06 00:00:00.000000,118.31999969482422,119.19999694824219,116.12999725341797,118.69000244140625,114457900.0
2020-11-09 00:00:00.000000,120.5,121.98999786376953,116.05000305175781,116.31999969482422,154515300.0
2020-11-10 00:00:00.000000,115.55000305175781,117.58999633789062,114.12999725341797,115.97000122070312,138023400.0
2020-11-11 00:00:00.000000,117.19000244140625,119.62999725341797,116.44000244140625,119.48999786376953,112295000.0
2020-11-12 00:00:00.000000,119.62000274658203,120.52999877929688,118.56999969482422,119.20999908447266,103162300.0
2020-11-13 00:00:00.000000,119.44000244140625,119.66999816894531,117.87000274658203,119.26000213623047,81581900.0
2020-11-16 00:00:00.000000,118.91999816894531,120.98999786376953,118.1500015258789,120.30000305175781,91183000.0
2020-11-17 00:00:00.000000,119.55000305175781,120.66999816894531,118.95999908447266,119.38999938964844,74271000.0
2020-11-18 00:00:00.000000,118.61000061035156,119.81999969482422,118.0,118.02999877929688,76322100.0
2020-11-19 00:00:00.000000,117.58999633789062,119.05999755859375,116.80999755859375,118.63999938964844,74113000.0
2020-11-20 00:00:00.000000,118.63999938964844,118.7699966430664,117.29000091552734,117.33999633789062,73604300.0
2020-11-23 00:00:00.000000,117.18000030517578,117.62000274658203,113.75,113.8499984741211,127959300.0
2020-11-24 00:00:00.000000,113.91000366210938,115.8499984741211,112.58999633789062,115.16999816894531,113874200.0
2020-11-25 00:00:00.000000,115.55000305175781,116.75,115.16999816894531,116.02999877929688,76499200.0
2020-11-27 00:00:00.000000,116.56999969482422,117.48999786376953,116.22000122070312,116.58999633789062,46691300.0
2020-11-30 00:00:00.000000,116.97000122070312,120.97000122070312,116.80999755859375,119.05000305175781,169410200.0
2020-12-01 00:00:00.000000,121.01000213623047,123.47000122070312,120.01000213623047,122.72000122070312,127728200.0
2020-12-02 00:00:00.000000,122.0199966430664,123.37000274658203,120.88999938964844,123.08000183105469,89004200.0
2020-12-03 00:00:00.000000,123.5199966430664,123.77999877929688,122.20999908447266,122.94000244140625,78967600.0
2020-12-04 00:00:00.000000,122.5999984741211,122.86000061035156,121.5199966430664,122.25,78260400.0
2020-12-07 00:00:00.000000,122.30999755859375,124.56999969482422,122.25,123.75,86712000.0
2020-12-08 00:00:00.000000,124.37000274658203,124.9800033569336,123.08999633789062,124.37999725341797,82225500.0
2020-12-09 00:00:00.000000,124.52999877929688,125.94999694824219,121.0,121.77999877929688,115089200.0
2020-12-10 00:00:00.000000,120.5,123.87000274658203,120.1500015258789,123.23999786376953,81312200.0
2020-12-11 00:00:00.000000,122.43000030517578,122.76000213623047,120.55000305175781,122.41000366210938,86939800.0
2020-12-14 00:00:00.000000,122.5999984741211,123.3499984741211,121.54000091552734,121.77999877929688,79184500.0
2020-12-15 00:00:00.000000,124.33999633789062,127.9000015258789,124.12999725341797,127.87999725341797,157243700.0
2020-12-16 00:00:00.000000,127.41000366210938,128.3699951171875,126.55999755859375,127.80999755859375,98208600.0
2020-12-17 00:00:00.000000,128.89999389648438,129.5800018310547,128.0399932861328,128.6999969482422,94359800.0
2020-12-18 00:00:00.000000,128.9600067138672,129.10000610351562,126.12000274658203,126.66000366210938,192541500.0
2020-12-21 00:00:00.000000,125.0199966430664,128.30999755859375,123.44999694824219,128.22999572753906,121251600.0
2020-12-22 00:00:00.000000,131.61000061035156,134.41000366210938,129.64999389648438,131.8800048828125,168904800.0
2020-12-23 00:00:00.000000,132.16000366210938,132.42999267578125,130.77999877929688,130.9600067138672,88223700.0
2020-12-24 00:00:00.000000,131.32000732421875,133.4600067138672,131.10000610351562,131.97000122070312,54930100.0
2020-12-28 00:00:00.000000,133.99000549316406,137.33999633789062,133.50999450683594,136.69000244140625,124486200.0
2020-12-29 00:00:00.000000,138.0500030517578,138.7899932861328,134.33999633789062,134.8699951171875,121047300.0
2020-12-30 00:00:00.000000,135.5800018310547,135.99000549316406,133.39999389648438,133.72000122070312,96452100.0
2020-12-31 00:00:00.000000,134.0800018310547,134.74000549316406,131.72000122070312,132.69000244140625,99116600.0
2021-01-04 00:00:00.000000,133.52000427246094,133.61000061035156,126.76000213623047,129.41000366210938,143301900.0
2021-01-05 00:00:00.000000,128.88999938964844,131.74000549316406,128.42999267578125,131.00999450683594,97664900.0
2021-01-06 00:00:00.000000,127.72000122070312,131.0500030517578,126.37999725341797,126.5999984741211,155088000.0
2021-01-07 00:00:00.000000,128.36000061035156,131.6300048828125,127.86000061035156,130.9199981689453,109578200.0
2021-01-08 00:00:00.000000,132.42999267578125,132.6300048828125,130.22999572753906,132.0500030517578,105158200.0
2021-01-11 00:00:00.000000,129.19000244140625,130.1699981689453,128.5,128.97999572753906,100384500.0
2021-01-12 00:00:00.000000,128.5,129.69000244140625,126.86000061035156,128.8000030517578,91951100.0
2021-01-13 00:00:00.000000,128.75999450683594,131.4499969482422,128.49000549316406,130.88999938964844,88636800.0
2021-01-14 00:00:00.000000,130.8000030517578,131.0,128.75999450683594,128.91000366210938,90221800.0
2021-01-15 00:00:00.000000,128.77999877929688,130.22000122070312,127.0,127.13999938964844,111598500.0
2021-01-19 00:00:00.000000,127.77999877929688,128.7100067138672,126.94000244140625,127.83000183105469,90757300.0
2021-01-20 00:00:00.000000,128.66000366210938,132.49000549316406,128.5500030517578,132.02999877929688,104319500.0
2021-01-21 00:00:00.000000,133.8000030517578,139.6699981689453,133.58999633789062,136.8699951171875,120150900.0
2021-01-22 00:00:00.000000,136.27999877929688,139.85000610351562,135.02000427246094,139.07000732421875,114459400.0
2021-01-25 00:00:00.000000,143.07000732421875,145.08999633789062,136.5399932861328,142.9199981689453,157611700.0
2021-01-26 00:00:00.000000,143.60000610351562,144.3000030517578,141.3699951171875,143.16000366210938,98390600.0
2021-01-27 00:00:00.000000,143.42999267578125,144.3000030517578,140.41000366210938,142.05999755859375,140843800.0
2021-01-28 00:00:00.000000,139.52000427246094,141.99000549316406,136.6999969482422,137.08999633789062,142621100.0
2021-01-29 00:00:00.000000,135.8300018310547,136.74000549316406,130.2100067138672,131.9600067138672,177523800.0
2021-02-01 00:00:00.000000,133.75,135.3800048828125,130.92999267578125,134.13999938964844,106239800.0
2021-02-02 00:00:00.000000,135.72999572753906,136.30999755859375,134.61000061035156,134.99000549316406,83305400.0
2021-02-03 00:00:00.000000,135.75999450683594,135.77000427246094,133.61000061035156,133.94000244140625,89880900.0
2021-02-04 00:00:00.000000,136.3000030517578,137.39999389648438,134.58999633789062,137.38999938964844,84183100.0
2021-02-05 00:00:00.000000,137.35000610351562,137.4199981689453,135.86000061035156,136.75999450683594,75693800.0
2021-02-08 00:00:00.000000,136.02999877929688,136.9600067138672,134.9199981689453,136.91000366210938,71297200.0
2021-02-09 00:00:00.000000,136.6199951171875,137.8800048828125,135.85000610351562,136.00999450683594,76774200.0
2021-02-10 00:00:00.000000,136.47999572753906,136.99000549316406,134.39999389648438,135.38999938964844,73046600.0
2021-02-11 00:00:00.000000,135.89999389648438,136.38999938964844,133.77000427246094,135.1300048828125,64280000.0
2021-02-12 00:00:00.000000,134.35000610351562,135.52999877929688,133.69000244140625,135.3699951171875,60145100.0
2021-02-16 00:00:00.000000,135.49000549316406,136.00999450683594,132.7899932861328,133.19000244140625,80576300.0
2021-02-17 00:00:00.000000,131.25,132.22000122070312,129.47000122070312,130.83999633789062,97918500.0
2021-02-18 00:00:00.000000,129.1999969482422,130.0,127.41000366210938,129.7100067138672,96856700.0
2021-02-19 00:00:00.000000,130.24000549316406,130.7100067138672,128.8000030517578,129.8699951171875,87668800.0
2021-02-22 00:00:00.000000,128.00999450683594,129.72000122070312,125.5999984741211,126.0,103916400.0
2021-02-23 00:00:00.000000,123.76000213623047,126.70999908447266,118.38999938964844,125.86000061035156,158273000.0
2021-02-24 00:00:00.000000,124.94000244140625,125.55999755859375,122.2300033569336,125.3499984741211,111039900.0
2021-02-25 00:00:00.000000,124.68000030517578,126.45999908447266,120.54000091552734,120.98999786376953,148199500.0
2021-02-26 00:00:00.000000,122.58999633789062,124.8499984741211,121.19999694824219,121.26000213623047,164560400.0
2021-03-01 00:00:00.000000,123.75,127.93000030517578,122.79000091552734,127.79000091552734,116307900.0
2021-03-02 00:00:00.000000,128.41000366210938,128.72000122070312,125.01000213623047,125.12000274658203,102260900.0
2021-03-03 00:00:00.000000,124.80999755859375,125.70999908447266,121.83999633789062,122.05999755859375,112966300.0
2021-03-04 00:00:00.000000,121.75,123.5999984741211,118.62000274658203,120.12999725341797,178155000.0
2021-03-05 00:00:00.000000,120.9800033569336,121.94000244140625,117.56999969482422,121.41999816894531,153766600.0
2021-03-08 00:00:00.000000,120.93000030517578,121.0,116.20999908447266,116.36000061035156,154376600.0
2021-03-09 00:00:00.000000,119.02999877929688,122.05999755859375,118.79000091552734,121.08999633789062,129525800.0
2021-03-10 00:00:00.000000,121.69000244140625,122.16999816894531,119.44999694824219,119.9800033569336,111943300.0
2021-03-11 00:00:00.000000,122.54000091552734,123.20999908447266,121.26000213623047,121.95999908447266,103026500.0
2021-03-12 00:00:00.000000,120.4000015258789,121.16999816894531,119.16000366210938,121.02999877929688,88105100.0
2021-03-15 00:00:00.000000,121.41000366210938,124.0,120.41999816894531,123.98999786376953,92403800.0
2021-03-16 00:00:00.000000,125.69999694824219,127.22000122070312,124.72000122070312,125.56999969482422,115227900.0
2021-03-17 00:00:00.000000,124.05000305175781,125.86000061035156,122.33999633789062,124.76000213623047,111932600.0
2021-03-18 00:00:00.000000,122.87999725341797,123.18000030517578,120.31999969482422,120.52999877929688,121229700.0
2021-03-19 00:00:00.000000,119.9000015258789,121.43000030517578,119.68000030517578,119.98999786376953,185549500.0
2021-03-22 00:00:00.000000,120.33000183105469,123.87000274658203,120.26000213623047,123.38999938964844,111912300.0
2021-03-23 00:00:00.000000,123.33000183105469,124.23999786376953,122.13999938964844,122.54000091552734,95467100.0
2021-03-24 00:00:00.000000,122.81999969482422,122.9000015258789,120.06999969482422,120.08999633789062,88530500.0
2021-03-25 00:00:00.000000,119.54000091552734,121.66000366210938,119.0,120.58999633789062,98844700.0
2021-03-26 00:00:00.000000,120.3499984741211,121.4800033569336,118.91999816894531,121.20999908447266,94071200.0
2021-03-29 00:00:00.000000,121.6500015258789,122.58000183105469,120.7300033569336,121.38999938964844,80819200.0
2021-03-30 00:00:00.000000,120.11000061035156,120.4000015258789,118.86000061035156,119.9000015258789,85671900.0
2021-03-31 00:00:00.000000,121.6500015258789,123.5199966430664,121.1500015258789,122.1500015258789,118323800.0
2021-04-01 00:00:00.000000,123.66000366210938,124.18000030517578,122.48999786376953,123.0,75089100.0
2021-04-05 00:00:00.000000,123.87000274658203,126.16000366210938,123.06999969482422,125.9000015258789,88651200.0
2021-04-06 00:00:00.000000,126.5,127.12999725341797,125.6500015258789,126.20999908447266,80171300.0
2021-04-07 00:00:00.000000,125.83000183105469,127.91999816894531,125.13999938964844,127.9000015258789,83466700.0
2021-04-08 00:00:00.000000,128.9499969482422,130.38999938964844,128.52000427246094,130.36000061035156,88844600.0
2021-04-09 00:00:00.000000,129.8000030517578,133.0399932861328,129.47000122070312,133.0,106686700.0
2021-04-12 00:00:00.000000,132.52000427246094,132.85000610351562,130.6300048828125,131.24000549316406,91420000.0
2021-04-13 00:00:00.000000,132.44000244140625,134.66000366210938,131.92999267578125,134.42999267578125,91266500.0
2021-04-14 00:00:00.000000,134.94000244140625,135.0,131.66000366210938,132.02999877929688,87222800.0
2021-04-15 00:00:00.000000,133.82000732421875,135.0,133.63999938964844,134.5,89347100.0
2021-04-16 00:00:00.000000,134.3000030517578,134.6699981689453,133.27999877929688,134.16000366210938,84922400.0
2021-04-19 00:00:00.000000,133.50999450683594,135.47000122070312,133.33999633789062,134.83999633789062,94264200.0
2021-04-20 00:00:00.000000,135.02000427246094,135.52999877929688,131.80999755859375,133.11000061035156,94812300.0
2021-04-21 00:00:00.000000,132.36000061035156,133.75,131.3000030517578,133.5,68847100.0
